id,title,author,release_date
26456,L'oeuvre des conteurs allemands: mémoires d'une chanteuse allemande,Anonymous,2008
34691,Hoofbeats on the Turnpike,Mildred A. Wirt,2010
36453,La guardia blanca,Arthur Conan Doyle,2011
12196,Red Saunders,Henry Wallace Phillips,2004
32413,At the Post,Horace Leonard Gold,2010
10869,The Abandoned Room,Wadsworth Camp,2004
40593,School-Room Humour,Dr. MacNamara,2012
20717,The Girl on the Boat,Pelham Grenville Wodehouse,2007
57747,"La forÃªt, ou l'abbaye de Saint-Clair (tome 3/3)",Ann Radcliff,2018
34916,The Chainbearer,J. Fenimore Cooper,2011
47071,"Motor Matt's ""Century"" Run",Stanley R. Matthews,2014
25769,More Cargoes,W. W. Jacobs,2008
8170,"Gargantua and Pantagruel, Book V.",Francois Rabelais,2004
31601,An Empty Bottle,Mari Wolf,2010
37561,"""That's me all over, Mable""",Edward Streeter,2011
32288,A Yankee Flier in Italy,Rutherford G. Montgomery,2010
7141,Suburban Sketches,William Dean Howells,2004
49584,Napoleonin sotilaan seikkailut,Arthur Conan Doyle,2015
74,"The Adventures of Tom Sawyer, Complete",Mark Twain (Samuel Clemens),2006
21711,The World of Ice,R.M. Ballantyne,2007
14975,Southern Horrors,Ida B. Wells-Barnett,2005
47810,The White Conquerors,Kirk Munroe,2014
22215,The Frozen Pirate,W. Clark Russell,2007
52211,The Gods and Mr. Perrin A Tragi-Comedy,Hugh Walpole,2016
21546,"Nero, the Circus Lion",Richard Barnum,2007
48410,The Boy Scouts of the Naval Reserve,Robert Shaler,2015
15841,Leonie of the Jungle,Joan Conquest,2005
33567,Janet Hardy in Radio City,Ruthe S. Wheeler,2010
33271,The Riddle of the Night,Thomas W. Hanshew,2010
55795,The Sealed Message,Fergus Hume,2017
36719,The Scapegoat,Richard Maples,2011
56876,New Amazonia,Elizabeth Burgoyne Corbett,2018
35868,Bulalakaw ng Pag-asa,Ismael Alberto Amado,2011
58995,Seller of the Sky,Dave Dryfoos,2019
58718,Bobby Blake in the Frozen North,Frank A. Warner,2019
43423,Old Mole,Gilbert Cannan,2013
18613,The Golden Scorpion,Sax Rohmer,2006
59415,To Pay the Piper,James Blish,2019
23625,The Magic Pudding,Norman Lindsay,2007
1596,Unknown,Unknown,0
4515,The Golden Snare,James Oliver Curwood,2003
19231,The Mummy and Miss Nitocris,George Griffith,2006
42402,Horse Laughs,Chas. H. Marshall,2013
54256,"Frank Reade Jr.'s Air Wonder, The ""Kite""; Or, A Six Weeks' Flight Over The Andes",Luis Senarens,2017
10434,Wyandotte,James Fenimore Cooper,2003
27678,Nine Little Goslings,Susan Coolidge,2008
12590,The Shadow of the Rope,E. W. Hornung,2004
22328,"Oh, You Tex!",William Macleod Raine,2007
27789,A Royal Prisoner,Pierre Souvestre,2009
53196,Annabel,Suzanne Metcalf,2016
39959,"The Three Perils of Man, Vol. 3 (of 3)",James Hogg,2012
30401,The Flying Stingaree,Harold Leland Goodwin,2009
25742,Hostage,Ann Wilson,2008
6737,The Social Cancer,José  Rizal,2007
45098,Boris the Bear-Hunter,Fred Whishaw,2014
7102,"Adventures of Huckleberry Finn, Part 3",Mark Twain (Samuel Clemens),2004
51830,Mystery of the Ambush in India,Andy Adams,2016
27681,The Last of the Mohicans,James Fenimore Cooper,2009
9214,The White Old Maid (From âTwice Told Talesâ),Nathaniel Hawthorne,2005
53612,Vaders en Zonen,Ivan Toergenev,2016
15958,French and English,Evelyn Everett-Green,2005
36013,The Mysterious Sketch,Emile Erckmann,2011
26724,Tarinoita Kalifornian kultamailta,Bret Harte,2008
12591,Tiger and Tom and Other Stories for Boys,Various,2004
2549,The Doom of the Griffiths,Elizabeth Gaskell,2015
3047,Life's Little Ironies,Thomas Hardy,2007
10150,Dracula's Guest,Bram Stoker,2003
5787,A Tramp Abroad,Mark Twain (Samuel Clemens),1994
32960,The Competitive Nephew,Montague Glass,2010
40833,The Temptress,William Le Queux,2012
58434,Minkie,Louis Tracy,2018
39820,Mollie and the Unwiseman,John Kendrick Bangs,2012
59772,Convict B14,Rose Kirkpatrick (R. K.) Weekes,2019
28271,Seven Miles to Arden,Ruth Sawyer,2009
9236,Main Street,Nathaniel Hawthorne,2005
12558,Snarleyyow,Captain Frederick Marryat,2004
30810,The Wolf Patrol,John Finnemore,2009
49416,The Airship Boys' Ocean Flyer,H. L. Sayler,2015
31577,The Mighty Dead,William Campbell Gault,2010
59679,The Rumble and the Roar,Stephen Bartholomew,2019
49983,The Boy Scouts on the Roll of Honor,Robert Shaler,2015
4591,"After a Shadow, and Other Stories",T. S. Arthur,2003
3183,The Facts Concerning The Recent Carnival Of Crime In Connecticut,Mark Twain (Samuel Clemens),2006
5435,The Stillwater Tragedy,Thomas Bailey Aldrich,2004
38123,The Automobile Girls at Palm Beach,Laura Dent Crane,2011
37111,The Zankiwank and The Bletherwitch,S. J. Adair Fitzgerald,2011
39821,From the Five Rivers,Flora Annie Steel,2012
10433,A Flock of Girls and Boys,Nora Perry,2003
45912,The Vanishing of Betty Varian,Carolyn Wells,2014
42874,In the grip of the Mullah,F. S. Brereton,2013
52169,The inner house,Walter Besant,2016
20741,"The Adventures of a Dog, and a Good Dog Too",Alfred Elwes,2007
53015,A Guest of Ganymede,C. C. MacApp,2016
49772,Hagar,Mary Johnston,2015
13731,Romance Island,Zona Gale,2004
45455,"Shadow, the Mysterious Detective",Police Captain Howard,2014
5054,The Dream Doctor,Arthur B. Reeve,2004
51790,Pariisin Notre-Dame 1482,Victor Hugo,2016
21557,Newton Forster,Captain Frederick Marryat,2007
11476,Husbandry,W.W. Jacobs,2004
23792,The Rubáiyát of Bridge,Carolyn Wells,2007
34468,Christopher Quarles,Percy James Brebner,2010
59136,Finkler's Field,Ralph Henry Barbour,2019
330,Where There's A Will,Mary Roberts Rinehart,2006
35928,A Syrup of the Bees,Anonymous,2011
58629,The Magic Makers and the Bramble Bush Man,Margaret Sutton,2019
42800,"Buck Peters, Ranchman",Clarence E. Mulford and John Wood Clay,2013
15129,Ang Singsing nang Dalagang Marmol,Isabelo de los Reyes,2005
18857,A Journey to the Centre of the Earth,Jules Verne,2006
56356,The Scarlet Bat,Fergus Hume,2018
788,The Red One,Jack London,2014
2126,The Quest of the Sacred Slipper,Sax Rohmer,2000
57914,The Romance of Wills and Testaments,Edgar Vine Hall,2018
25736,Rauta-kallo,Franz Hoffmann,2008
10569,Skilled Assistance,W.W. Jacobs,2004
30929,Het loterijbriefje,Jules Verne,2010
55309,The Crimson Cryptogram,Fergus Hume,2017
7144,While the Billy Boils,Henry Lawson,2004
33656,The Ranch Girls' Pot of Gold,Margaret Vandercook,2010
43459,"I Puritani di Scozia, vol. 2",Walter Scott,2013
17418,The Black Pearl,Mrs. Wilson Woodrow,2005
28725,Harding's luck,E. [Edith] Nesbit,2009
56154,The Man From Bar 20,Clarence E. Mulford,2017
48458,Within the Capes,Howard Pyle,2015
21092,On the Trail of the Space Pirates,Carey Rockwell,2007
27091,Falco della rupe,Giambattista Bazzoni,2008
10754,Little Sarah,Unknown,2004
48321,Klondyken kuningas,Jack London,2015
33378,Au soleil de juillet (1829-1830),Paul Adam,2010
1385,Lin McLean,Owen Wister,1998
16639,The Fotygraft Album,Frank Wing,2005
17614,Bob Hampton of Placer,Randall Parrish,2006
9766,Unknown,Unknown,0
45831,"La araña negra, t. 3/9",Vicente Blasco Ibáñez,2014
36990,La letra escarlata,Nathaniel Hawthorne,2011
2676,The Bell-Ringer of Angel's and Other Stories,Bret Harte,2006
29964,"Clarissa: Preface, Hints of Prefaces, and Postscript",Samuel Richardson,2009
14355,54-40 or Fight,Emerson Hough,2004
20343,The Spinner's Book of Fiction,Various,2007
16468,The Pot of Gold,Mary E. Wilkins,2005
31343,The Invaders,William Fitzgerald Jenkins,2010
38302,The Lonely Ones,Edward W. Ludwig,2011
12991,The Uncrowned King,Harold Bell Wright,2004
39937,The Long Dim Trail,Forrestine C. Hooker,2012
54649,Dorothy Dale's School Rivals,Margaret Penrose,2017
25487,Peck's Bad Boy and His Pa,George W. Peck,2008
422,The Romany Rye,George Borrow,2007
12256,Mistress Penwick,Dutton Payne,2004
45576,The Motor Boys Over the Rockies,Clarence Young,2014
1457,Mistress Wilding,Rafael Sabatini,1998
43293,The Secret Cache,E. C. [Ethel Claire] Brill,2013
4215,Oak Openings,James Fenimore Cooper,2003
7898,Mouser Cats' Story,Amy Prentice,2005
36391,The Meadow-Brook Girls Across Country,Janet Aldridge,2011
55617,Monsieur Judas,Fergus Hume,2017
15992,Come Rack! Come Rope!,Robert Hugh Benson,2005
25762,Billie Bradley on Lighthouse Island,Janet D. Wheeler,2008
23648,Gaspar the Gaucho,Mayne Reid,2007
35031,The Land of Frozen Suns,Bertrand W. Sinclair,2011
55117,Naisen haamu,Wilkie Collins,2017
48850,Il codice di Perela,Aldo Palazzeschi,2015
53546,Tulella ja miekalla II,Henryk Sienkiewicz,2016
13404,Tom Tufton's Travels,Evelyn Everett-Green,2004
28595,The Man Who Drove the Car,Max Pemberton,2009
28387,Hurricane Island,H. B. Marriott Watson,2009
14948,The Girl at the Halfway House,Emerson Hough,2005
42308,Overland Tales,Josephine Clifford,2013
6748,Fulco de minstreel,C. Joh Kieviet,2005
38471,Dick Randall,Ellery H. Clark,2012
21241,The Rifle Rangers,Captain Mayne Reid,2007
29485,Faro Nell and Her Friends,Alfred Henry Lewis,2009
60412,RX,Alan E. Nourse,2019
47142,Kriminal-Sonette,Friedrich Eisenlohr,2014
25933,English as She is Wrote,Anonymous,2008
41290,Arbuthnotiana: The Story of the St. Alb-ns Ghost (1712) A Catalogue of Dr. Arbuthnot's Library (1779),Anonymous,2012
2028,The Yellow Claw,Sax Rohmer,2006
32440,Dave Dawson at Dunkirk,Robert Sydney Bowen,2010
35424,The Amethyst Box,Anna Katherine Green,2011
5770,The Rover Boys in the Jungle,Arthur M. Winfield,2004
14881,The Log School-House on the Columbia,Hezekiah Butterworth,2005
58893,Race Riot,Ralph Williams,2019
31589,The Blue Ghost Mystery,Harold Leland Goodwin,2010
28974,The Manor House School,Angela Brazil,2009
33884,"Alec Lloyd, Cowpuncher",Eleanor Gates,2010
36975,The Lost Heir,G. A. Henty,2011
11247,The Exploits Of Brigadier Gerard,Arthur Conan Doyle,2004
858,Stage-Land,Jerome K. Jerome,1997
58566,Travels and Adventures of Little Baron Trump and His Wonderful Dog Bulger,Ingersoll Lockwood,2018
2730,Long Odds,H. Rider Haggard,2006
45260,Doris Force at Locked Gates,Julia K. Duncan,2014
27097,The Boy Ranchers in Death Valley,Willard F. Baker,2008
28516,The Saracen: The Holy War,Robert Shea,2009
36325,Marjorie Dean High School Senior,Pauline Lester,2011
59983,The Conceited Pig,Anonymous,2019
25595,A Queen's Error,Henry Curties,2008
26894,A fond de cale,Mayne Reid,2008
27824,Juggernaut,Alice Campbell,2009
32671,The Doors of Death,Arthur B. Waltermire,2010
2154,Around the World in 80 Days,Jules Verne,2000
33386,The Tremendous Event,Maurice Leblanc,2010
41721,The Crimson Flash,Roy J. Snell,2012
56792,A Year in a Yawl,Russell Doubleday,2018
46265,"María Luisa, Leyenda Histórica",Andrés Portillo,2014
17640,Les Voyages de Gulliver,Jonathan Swift,2006
13949,"Le vicomte de Bragelonne, Tome III.",Alexandre Dumas,2004
2360,The Riddle of the Sands,Erskine Childers,2000
55310,The Lone Inn,Fergus Hume,2017
19966,The Statesmen Snowbound,Robert Fitzgerald,2006
12349,The Secret City,Hugh Walpole,2004
746,Burning Daylight,Jack London,1996
60418,New Bed-Time Stories,Louise Chandler Moulton,2019
56230,The Amethyst Cross,Fergus Hume,2017
32328,Methods of Authors,Hugo Erichsen,2010
1081,Dead Souls,Nikolai Vasilievich Gogol,1997
19258,Tom Swift and the Electronic Hydrolung,Victor Appleton,2006
24903,Molly Brown's Senior Days,Nell Speed,2008
17999,The Chief Legatee,Anna Katharine Green,2006
46862,Margareeta,Santeri Ivalo,2014
42883,"La promessa sposa di Lammermoor, Tomo III (of 3)",Sir Walter Scott,2013
35833,The Black Star,Johnston McCulley,2011
15720,Ruth Fielding in the Great Northwest,Alice B. Emerson,2005
47471,The Girls of Chequertrees,Marion St John Webb,2014
21489,The Secret of the Island,W.H.G. Kingston (translation from Jules Verne),2007
57462,"Jacquette, A Sorority Girl",Grace Ethelwyn Cody,2018
8527,"Eve's Diary, Part 2",Mark Twain (Samuel Clemens),2004
25624,Faces and Places,Henry William Lucy,2008
41455,The Lady in the Car,William Le Queux,2012
709,The Princess and the Curdie,George MacDonald,1996
11989,The Crime of the French Café and Other Stories,Nicholas Carter,2004
49496,The Scouts of Seal Island,Percy F. Westerman,2015
53923,Valkopukuinen nainen II,Wilkie Collins,2017
19388,The Sagebrusher,Emerson Hough,2006
42934,Polly's Southern Cruise,Lillian Elizabeth Roy,2013
36566,The Roycroft Dictionary,Elbert Hubbard,2011
10935,The Wonderful Adventures of Nils,Selma Lagerloef,2004
49590,The Man in Ratcatcher and Other Stories,H. C. McNeile,2015
50852,The Bells and Other Poems,Edgar Allan Poe,2016
56787,7 to 12,Anna Katharine Green,2018
32750,The Sphere of Sleep,Chester S. Geier,2010
6045,The Hollow of Her Hand,George Barr McCutcheon,2004
27174,Captain Jim,Mary Grant Bruce,2008
39940,"Ashton Kirk, Secret Agent",John T. McIntyre,2012
41896,Dave Fearless and the Cave of Mystery,Roy Rockwood,2013
16185,"The Nest in the Honeysuckles, and other Stories",Various,2005
53095,Digging for Gold,"Horatio Alger, Jr.",2016
44336,The Shadow,Arthur Stringer,2013
30729,The Works of Robert Louis Stevenson - Swanston Edition Vol. 3 (of 25),Robert Louis Stevenson,2009
33315,Ivanhoe (1/4),Sir Walter Scott,2010
55378,Miss Mephistopheles,Fergus Hume,2017
57113,"Red Cloud, The Solitary Sioux",William Francis Butler,2018
31916,The Works of Robert Louis Stevenson - Swanston Edition Vol. 10 (of 25),Robert Louis Stevenson,2010
546,Under the Andes,Rex Stout,1996
10624,Three John Silence Stories,Algernon Blackwood,2004
36431,The Palace in the Garden,Mary Louisa Molesworth,2011
52153,The Motor Boys on a Ranch,Clarence Young,2016
17535,The Jester of St. Timothy's,Arthur Stanwood Pier,2006
32636,The Salesman,Waldo T. Boyd,2010
38873,The Gentle Reader,Samuel McChord Crothers,2012
60454,Choyce Drollery: Songs and Sonnets,Various,2019
29400,Murder Point,Coningsby Dawson,2009
24782,Der Dunkelgraf,Ludwig Bechstein,2008
59604,Cartoons from Puck,Joseph Keppler,2019
56080,The Fever of Life,Fergus Hume,2017
1159,Fire-Tongue,Sax Rohmer,1998
40154,Sing a Song of Sixpence,Mary Holdsworth,2012
38853,The Curse of Koshiu,Lewis Wingfield,2012
51608,Mystery of the Chinese Ring,Andy Adams,2016
18182,Heralds of Empire,Agnes C. Laut,2006
271,Black Beauty,Anna Sewell,2006
56236,Treasure Of The Seas,James De Mille,2017
48623,Paroni von Münchhausenin retket ja seikkailut,Rudolf Erich Raspe,2015
22539,Rock A Bye Library: A Book of Fables,Unknown,2007
31717,The Witches of New York,Q. K. Philander Doesticks,2010
2011,Rudder Grange,Frank R. Stockton,1999
54632,Boy Scout Explorers at Headless Hollow,Don Palmer,2017
54132,A Loyal Little Red-Coat,Ruth Ogden,2017
21903,The Californians,Gertrude Franklin Horn Atherton,2007
20131,The Mask,Arthur Hornblow,2006
53611,Goslings,J. D. Beresford,2016
28522,Laura Middleton; Her Brother and her Lover,Anonymous,2009
26998,Peter Pan in Kensington Gardens,J. M. Barrie,2008
29407,The Valley of Silent Men,James Oliver Curwood,2009
3030,The Tavern Knight,Rafael Sabatini,2002
28647,Texas Week,Albert Hernhuter,2009
12678,The House of Mystery,William Henry Irwin,2004
53448,The Silver Ring Mystery,Helen Wells,2016
52956,A Bitter Heritage,John Bloundelle-Burton,2016
957,The Scarecrow of Oz,L. Frank Baum,1997
42188,Shadows in the Moonlight,Robert E. Howard,2013
49222,"John Silence, Physician Extraordinary",Algernon Blackwood,2015
38934,The Camp Fire Girls' Larks and Pranks,Hildegard G. Frey,2012
12560,Port O' Gold,Louis John Stellman,2004
51314,In Bad Company and other stories,Rolf Boldrewood,2016
18399,The Shipwreck,Joseph Spillman,2006
30394,Dave Porter and His Double,Edward Stratemeyer,2009
45452,Connie Carl at Rainbow Ranch,Joan Clark,2014
30933,Sherlock Holmes: De Agra-Schat,A. Conan Doyle,2010
33476,The Auto Boys' Vacation,James A. Braden,2010
30673,Sound of Terror,Don Berry,2009
30870,The Works of Robert Louis Stevenson - Swanston Edition Vol. 11 (of 25),Robert Louis Stevenson,2010
5008,Unknown,Unknown,0
39755,The Story of Peter Pan,Daniel Stephen O'Connor,2012
34593,Famous Flyers,J. J. Grayson,2010
20985,The Banner Boy Scouts on a Tour,George A. Warren,2007
22580,Het Geheimzinnige Eiland,Jules Verne,2007
21242,On the Irrawaddy,G. A. Henty,2007
38082,Il Libro Nero,Anton Giulio Barrili,2011
32024,The Motor Girls on the Coast,Margaret Penrose,2010
1927,Unknown,Unknown,0
50109,The Mysterious Stranger,Mark Twain,2015
45265,The Story of a Fierce Bad Rabbit,Beatrix Potter,2014
60074,The Mysterious Stranger,John T. McCutcheon,2019
49636,Satiro-Mastix,Thomas Dekker,2015
52900,Little Men,Louisa M. Alcott,2016
57827,The Story of Rustem,Elizabeth D. Renninger,2018
5786,A Tramp Abroad,Mark Twain (Samuel Clemens),1994
32805,The Impossible Voyage Home,Floyd L. Wallace,2010
32822,Daughter of the Night,Richard S. Shaver,2010
12986,"The Card, A Story Of Adventure In The Five Towns",Arnold Bennett,2004
40595,Cocina cómica,Juan Pérez Zúñiga,2012
11181,Captains All,W.W. Jacobs,2004
43063,A Case in Camera,Oliver Onions,2013
60242,The Purchase of the North Pole,Jules Verne,2019
44601,The Little Maid of Israel,Emma Howard Wight,2014
57698,De Talisman,Walter Scott,2018
37449,Puppets at Large,F. Anstey,2011
26804,L'Anti-Justine,Nicolas-Edmé Restif de la Bretonne,2008
36782,More Misrepresentative Men,Harry Graham,2011
12132,Three at Table,W.W. Jacobs,2004
46020,The Gayton Scholarship,Hebert Hayens,2014
14133,"David Balfour, Second Part",Robert Louis Stevenson,2004
5780,The Rover Boys at School,Arthur M. Winfield,2004
12948,The Boy Scouts with the Motion Picture Players,Robert Shaler,2004
47853,Rimpisuon usvapatsas,Alfred Emil Ingman,2015
37672,From School to Battle-field,Charles King,2011
5092,The Coming of Cuculain,Standish OâGrady,2004
46774,The Mission of Poubalov,Frederick R. (Frederick Russell) Burton,2014
21558,The Children of the New Forest,Captain Marryat,2007
52020,Roland Whately,Alec Waugh,2016
12155,Stepping Backwards,W.W. Jacobs,2004
4046,The Garden of Survival,Algernon Blackwood,2003
13194,The Rules of the Game,Stewart Edward White,2004
3734,Tom Swift in the Caves of Ice,Victor Appleton,2003
48866,"The Fantasy Fan, March, 1934",Various,2015
42017,Tom Burnaby,Herbert Strang,2013
48999,The Boy Scouts of the Signal Corps,Robert Shaler,2015
50325,The Castle of Ehrenstein,George Payne Rainsford James,2015
2642,Back Home,Eugene Wood,2001
53899,Eva's Adventures in Shadow-Land,Mary D. Nauman,2017
44846,The Motor Boys on the Atlantic,Clarence Young,2014
52204,"The Comic Almanack, Volume 2 (of 2)",Various,2016
28022,El Diablo,Brayton Norton,2009
53692,The Flying Girl and Her Chum,Edith van Dyne,2016
51840,The Spoilers,Rex Beach,2016
53048,The Hermit of Mars,Stephen Bartholomew,2016
59011,The Last Crusade,George H. Smith,2019
38878,Idän kuningatar,Mór Jókai,2012
13058,The Teeth of the Tiger,Maurice Leblanc,2004
33390,Bosom Friends,Angela  Brazil,2010
22514,Perth'in kaupungin kaunotar,Walter Scott,2007
54733,The Manatitlans,R. Elton Smile,2017
36612,The Princess and Curdie,George MacDonald,2011
17914,Mistress Branican,Jules Verne,2006
14851,Uncle Silas,J. S. LeFanu,2005
16890,Hetty Wesley,Sir Arthur Thomas Quiller-Couch,2005
39777,Cowboy Life on the Sidetrack,Frank Benton,2012
904,Her Father's Daughter,Gene Stratton-Porter,1997
54048,The Romany Rye,George Borrow,2017
59235,Three Good Giants,François Rabelais,2019
30670,Mr. Chipfellow's Jackpot,Dick Purcell,2009
56594,Head of the Lower School,Dorothea Mary Moore,2018
38030,The Girl Scouts at Camp Comalong,Lillian Garis,2011
19220,Irish Wit and Humor,Anonymous,2006
5676,A Double Story,George MacDonald,2004
60174,The Children of the Abbey,Regina Maria Roche,2019
2687,The Snare,Rafael Sabatini,2001
41078,The Hunchback of Westminster,William Le Queux,2012
3424,For the Term of His Natural Life,Marcus Clarke,2002
26624,The Road to Oz,L. Frank Baum,2008
49676,The Boy Scouts of the Field Hospital,Robert Shaler,2015
39599,The Little Colonel in Arizona,Annie Fellows Johnston,2012
35281,The Joyous Story of Toto,Laura E. Richards,2011
20568,Hombres,Paul Verlaine,2007
7100,"Adventures of Huckleberry Finn, Part 1",Mark Twain (Samuel Clemens),2004
29642,Hidden Water,Dane Coolidge,2009
54829,Memorias Postumas de Braz Cubas,Machado de Assis,2017
783,The Lost City,"Joseph E. Badger, Jr.",1997
25439,Looking Backward,Edward Bellamy,2008
1018,The Water-Babies,Charles Kingsley,2019
42664,Gods of the North,Robert E. Howard,2013
19369,The Triumphs of Eugène Valmont,Robert Barr,2006
55779,To Herat and Cabul,G. A. Henty,2017
57277,A Dreamer's Tales,Lord Dunsany,2018
9817,Peter Ibbetson,George Du Maurier,2006
33784,"I misteri del castello d'Udolfo, vol. 4",Ann Radcliffe,2010
1720,The Man Who Knew Too Much,G.K. Chesterton,2004
23274,Lost in the Forest,R.M. Ballantyne,2007
22357,Danger! and Other Stories,Arthur Conan Doyle,2007
38282,The Herriges Horror in Philadelphia,Anonymous,2011
34664,The Mynns' Mystery,George Manville Fenn,2010
53932,"Frank Reade, Jr., and His New Steam Man, or, the Young Inventor's Trip to the Far West",Luis Senarens,2017
51535,Gedancken von Schertzen,Georg Friedrich Meier,2016
59899,Ten Days in a Mad-House;,Nellie Bly,2019
39784,Mother Goose's Nursery Rhymes,Walter Crane,2012
38108,Further Experiences of an Irish R.M.,E. OEnone Somerville,2011
55964,The Sapphire Signet,Augusta Huiell Seaman,2017
41022,"Clara Vaughan, Volume III (of III)",R. D. Blackmore,2012
561,The Further Adventures of Robinson Crusoe,Daniel Defoe,2007
38895,The Cloister and the Hearth,Charles Reade,2012
16694,Vuonna 2000,Edward Bellamy,2005
24126,Maw's Vacation,Emerson Hough,2008
53687,Melmoth the Wanderer Vol 3 (of 4),Charles Robert Maturin,2016
40945,The Shadow of the Czar,John R. Carling,2012
32117,Eleven Possible Cases,Frank R. Stockton,2010
4707,The Valley of Silent Men,James Oliver Curwood,2003
2429,Lost Face,Jack London,2010
8434,The Ladies,E. Barrington,2005
43126,The Children of the Castle,Mrs Molesworth,2013
41509,The Mystery of the Lost Dauphin,Emilia Pardo Bazán,2012
56632,Two Little Women and Treasure House,Carolyn Wells,2018
41004,An Eye for an Eye,William Le Queux,2012
29668,The Flockmaster of Poison Creek,George W. Ogden,2009
25770,The Dragon's Secret,Augusta Huiell Seaman,2008
42681,The Hero of the People,Alexandre Dumas,2013
41594,The Disputed V.C.,Frederick P. Gibbon,2012
1376,The Little White Bird,J. M. Barrie,1998
19901,The Castle Of The Shadows,Alice Muriel Williamson,2006
25159,Two on the Trail,Hulbert Footner,2008
26911,Crooked Trails and Straight,William MacLeod Raine,2008
36247,The Red Mouse,William Hamilton Osborne,2011
4452,"The Adventures of Harry Richmond, Complete",George Meredith,2006
9873,Till the Clock Stops,John Joy Bell,2006
43966,Witchcraft and Superstitious Record in the South-Western District of Scotland,J. Maxwell Wood,2013
47745,A Sub and a Submarine,Percy F. Westerman,2014
17254,The Slant Book,Peter Newell,2005
60568,The Fishdollar Affair,R. M. McKenna,2019
7081,The Motor Girls on Cedar Lake,Margaret Penrose,2004
41402,The Yellow House,E. Phillips Oppenheim,2012
20163,The Jolliest School of All,Angela Brazil,2006
29029,A Nest of Spies,Pierre Souvestre,2009
21842,The Boy Scouts of Lenox,Frank V. Webster,2007
36546,Los pescadores de Trépang,Emilio Salgari,2011
48315,David Blaize,E. F. (Edward Frederic) Benson,2015
2325,The Iceberg Express,David Magie Cory,2000
30324,The Pathless Trail,Arthur O. (Arthur Olney) Friel,2009
37347,Lighter Moments from the Notebook of Bishop Walsham How,Frederick Douglas How,2011
47275,Kotiopettajattaren romaani,Charlotte Bronté,2014
40269,At the Black Rocks,Edward A. Rand,2012
34507,The Heritage of the Hills,Arthur P. Hankins,2010
40997,As We Forgive Them,William Le Queux,2012
28805,Dorothy's House Party,Evelyn Raymond,2009
48354,"Cleg Kelly, Arab of the City",S. R. (Samuel Rutherford) Crockett,2015
36313,"Witch Winnie's Mystery, or The Old Oak Cabinet",Elizabeth W. Champney,2011
42183,Queen of the Black Coast,Robert E. Howard,2013
5202,The Golden Lion of Granpere,Anthony Trollope,2002
53714,Mehiläispyytäjä,James Fenimore Cooper,2016
50681,Deutsche Humoristen (Band 6),E. Th. A. Hoffmann,2015
18587,The Chums of Scranton High,Donald Ferguson,2006
28448,The Campfire Girls of Roselawn,Margaret Penrose,2009
2295,Waifs and Strays,O. Henry,2000
45622,The Curved Blades,Carolyn Wells,2014
43583,The Mystery of the Fires,Edith Lavell,2013
18381,De Lotgevallen van Tom Sawyer,Mark Twain,2006
42504,The Campers Out,Edward S. Ellis,2013
33409,The Ranch Girls at Rainbow Lodge,Margaret Vandercook,2010
21086,The Penang Pirate,John Conroy Hutcheson,2007
4914,The Motor Girls,Margaret Penrose,2004
39776,"The Three Perils of Man, Vol. 1 (of 3)",James Hogg,2012
51955,The Man of Last Resort,Melville Davisson Post,2016
18883,The Four Feathers,A. E. W. Mason,2006
41177,John Ermine of the Yellowstone,Frederic Remington,2012
27901,Jewish Literature and Other Essays,Gustav Karpeles,2009
50192,The Boy Scouts for Home Protection,Robert Shaler,2015
30939,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. XII (of 25)",Robert Louis Stevenson,2010
22264,Irish Books and Irish People,Stephen Gwynn,2007
2368,The Angel and the Author - and Others,Jerome K. Jerome,2007
29419,The Book of Anecdotes and Budget of Fun;,Various,2009
21073,A Pirate of the Caribbees,Harry Collingwood,2007
32866,Beyond The Thunder,H. B. Hickey,2010
28863,Der Dichter und das Phantasieren,Sigmund Freud,2009
55637,Les aventures de TÃ©lÃ©maque,Louis Aragon,2017
17489,Les misérables Tome I,Victor Hugo,2006
4558,Barry Lyndon,William Makepeace Thackeray,2003
46064,The Deep Lake Mystery,Carolyn Wells,2014
11556,Facing the Flag,Jules Verne,2004
18309,Emerson's Wife and Other Western Stories,Florence Finch Kelly,2006
24189,Something Will Turn Up,David Mason,2008
33557,The Moonlit Way,Robert W. Chambers,2010
45667,The Boy Scouts Along the Susquehanna,Herbert Carter,2014
21187,Dr. Jolliffe's Boys,Lewis Hough,2007
12129,A Mixed Proposal,W.W. Jacobs,2004
31980,Rough Translation,Jean M. Janis,2010
34689,The Wishing Well,Mildred A. Wirt,2010
35469,The Tenants of Malory,Joseph Sheridan Le Fanu,2011
16053,The Haunted Chamber,"""The Duchess""",2005
25835,The Branding Iron,Katharine Newlin Burt,2008
17371,Raggedy Andy Stories,Johnny Gruelle,2005
40140,On the Face of the Waters,Flora Annie Steel,2012
4404,Unknown,Unknown,0
7687,Unknown,Unknown,0
47597,Deering of Deal,Latta Griswold,2014
499,Tom Swift in the Land of Wonders,Victor Appleton,2002
26143,"Cesar Cascabel, Deel 1",Jules Verne,2008
47160,Viimeinen mohikaani,James Fenimore Cooper,2014
39724,The Imitator,Percival Pollard,2012
37316,De Ellendigen (Deel 1 van 5),Victor Hugo,2011
35688,Alice in Wonderland,Alice Gerstenberg,2011
